,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_php_researcher_1,classification_report_php_researcher_1,macro_f1_php_researcher_1,roc-auc_php_researcher_1,perf_predict_runtime_php_researcher_1,timeit_runtime_php_researcher_1,man_validation_samples_php_researcher_2,classification_report_php_researcher_2,macro_f1_php_researcher_2,roc-auc_php_researcher_2,perf_predict_runtime_php_researcher_2,timeit_runtime_php_researcher_2
0,14120,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.220084575994406,10.0421533203125,588,0.0125,0,6190,"{""artifact"": {""precision"": 0.9778021375719376, ""recall"": 0.8442972077614765, ""f1-score"": 0.9061587301587302, ""support"": 4226}, ""text"": {""precision"": 0.7410468319559229, ""recall"": 0.9587576374745418, ""f1-score"": 0.8359600443951166, ""support"": 1964}, ""accuracy"": 0.8806138933764136, ""macro avg"": {""precision"": 0.8594244847639303, ""recall"": 0.9015274226180092, ""f1-score"": 0.8710593872769234, ""support"": 6190}, ""weighted avg"": {""precision"": 0.902683006678585, ""recall"": 0.8806138933764136, ""f1-score"": 0.8838856738033607, ""support"": 6190}}",0.8710593872769234,0.9015274226180092,0.44593293097568676,0.442350518098101,6189,"{""artifact"": {""precision"": 0.9678924259055982, ""recall"": 0.840161981896141, ""f1-score"": 0.8995154297373118, ""support"": 4198}, ""text"": {""precision"": 0.7363457760314341, ""recall"": 0.9412355600200905, ""f1-score"": 0.826278659611993, ""support"": 1991}, ""accuracy"": 0.8726773307481015, ""macro avg"": {""precision"": 0.8521191009685162, ""recall"": 0.8906987709581158, ""f1-score"": 0.8628970446746524, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8934039172774739, ""recall"": 0.8726773307481015, ""f1-score"": 0.8759551761713869, ""support"": 6189}}",0.8628970446746524,0.8906987709581158,0.44027305097552016,0.44268471020041034
0,14120,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.2813693120260723,9.879236328125,145,0.0125,1,6190,"{""artifact"": {""precision"": 0.9807592303692148, ""recall"": 0.8925698059630857, ""f1-score"": 0.9345887016848365, ""support"": 4226}, ""text"": {""precision"": 0.8063139931740614, ""recall"": 0.9623217922606925, ""f1-score"": 0.8774373259052924, ""support"": 1964}, ""accuracy"": 0.9147011308562197, ""macro avg"": {""precision"": 0.8935366117716381, ""recall"": 0.9274457991118891, ""f1-score"": 0.9060130137950645, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9254102084223196, ""recall"": 0.9147011308562197, ""f1-score"": 0.916455373408419, ""support"": 6190}}",0.9060130137950645,0.927445799111889,0.43742076301714405,0.43658197590266357,6189,"{""artifact"": {""precision"": 0.9708105290591608, ""recall"": 0.8873272987136732, ""f1-score"": 0.9271935283136279, ""support"": 4198}, ""text"": {""precision"": 0.7988945578231292, ""recall"": 0.9437468608739327, ""f1-score"": 0.8653004835367258, ""support"": 1991}, ""accuracy"": 0.9054774600096946, ""macro avg"": {""precision"": 0.884852543441145, ""recall"": 0.9155370797938029, ""f1-score"": 0.8962470059251768, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9155051972234944, ""recall"": 0.9054774600096946, ""f1-score"": 0.9072825488095381, ""support"": 6189}}",0.8962470059251768,0.9155370797938029,0.44408130599185824,0.4365576690994203
0,14120,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.3489341079839505,9.9845517578125,201,0.0125,2,6190,"{""artifact"": {""precision"": 0.9782375067168189, ""recall"": 0.8615712257453857, ""f1-score"": 0.91620533467539, ""support"": 4226}, ""text"": {""precision"": 0.7629659643435981, ""recall"": 0.9587576374745418, ""f1-score"": 0.8497292418772564, ""support"": 1964}, ""accuracy"": 0.8924071082390953, ""macro avg"": {""precision"": 0.8706017355302085, ""recall"": 0.9101644316099637, ""f1-score"": 0.8829672882763232, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9099348719476741, ""recall"": 0.8924071082390953, ""f1-score"": 0.8951134047471939, ""support"": 6190}}",0.8829672882763232,0.9101644316099637,0.43087863200344145,0.43582008149824103,6189,"{""artifact"": {""precision"": 0.9687920365886468, ""recall"": 0.8577894235350166, ""f1-score"": 0.9099178774478838, ""support"": 4198}, ""text"": {""precision"": 0.758495145631068, ""recall"": 0.9417378201908588, ""f1-score"": 0.8402419896930317, ""support"": 1991}, ""accuracy"": 0.8847956051058329, ""macro avg"": {""precision"": 0.8636435911098574, ""recall"": 0.8997636218629377, ""f1-score"": 0.8750799335704578, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9011395709404744, ""recall"": 0.8847956051058329, ""f1-score"": 0.8875031589925743, ""support"": 6189}}",0.8750799335704578,0.8997636218629377,0.43567262100987136,0.4368346216971986
0,14120,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.5015308869769797,10.4134609375,724,0.0125,3,6190,"{""artifact"": {""precision"": 0.9813186813186813, ""recall"": 0.8452437292948415, ""f1-score"": 0.9082125603864735, ""support"": 4226}, ""text"": {""precision"": 0.7435294117647059, ""recall"": 0.9653767820773931, ""f1-score"": 0.8400531679220203, ""support"": 1964}, ""accuracy"": 0.8833602584814216, ""macro avg"": {""precision"": 0.8624240465416936, ""recall"": 0.9053102556861172, ""f1-score"": 0.874132864154247, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9058714882001017, ""recall"": 0.8833602584814216, ""f1-score"": 0.8865865431328085, ""support"": 6190}}",0.874132864154247,0.9053102556861172,0.44353592401603237,0.4357191871036775,6189,"{""artifact"": {""precision"": 0.9735172413793104, ""recall"": 0.8406383992377322, ""f1-score"": 0.9022114278409817, ""support"": 4198}, ""text"": {""precision"": 0.7390795631825273, ""recall"": 0.951783023606228, ""f1-score"": 0.8320526893523601, ""support"": 1991}, ""accuracy"": 0.8763936015511391, ""macro avg"": {""precision"": 0.8562984022809188, ""recall"": 0.8962107114219802, ""f1-score"": 0.8671320585966709, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8980986895470604, ""recall"": 0.8763936015511391, ""f1-score"": 0.8796413764060416, ""support"": 6189}}",0.8671320585966709,0.89621071142198,0.433924550015945,0.43649898790172303
0,14120,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.288215005013626,9.9106708984375,514,0.0125,4,6190,"{""artifact"": {""precision"": 0.974912328028055, ""recall"": 0.8551822053951728, ""f1-score"": 0.911130719778142, ""support"": 4226}, ""text"": {""precision"": 0.7535239629480467, ""recall"": 0.9526476578411406, ""f1-score"": 0.8414661569597481, ""support"": 1964}, ""accuracy"": 0.8861066235864298, ""macro avg"": {""precision"": 0.8642181454880509, ""recall"": 0.9039149316181567, ""f1-score"": 0.876298438368945, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9046689113855452, ""recall"": 0.8861066235864298, ""f1-score"": 0.8890271331262315, ""support"": 6190}}",0.876298438368945,0.9039149316181566,0.431767072994262,0.43267398459720424,6189,"{""artifact"": {""precision"": 0.9696229997287767, ""recall"": 0.8515959980943306, ""f1-score"": 0.9067850348763475, ""support"": 4198}, ""text"": {""precision"": 0.7509992006394884, ""recall"": 0.9437468608739327, ""f1-score"": 0.8364121967505008, ""support"": 1991}, ""accuracy"": 0.8812409112942317, ""macro avg"": {""precision"": 0.8603111001841326, ""recall"": 0.8976714294841317, ""f1-score"": 0.8715986158134241, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8992917694837012, ""recall"": 0.8812409112942317, ""f1-score"": 0.8841461076330835, ""support"": 6189}}",0.8715986158134241,0.8976714294841316,0.43325429497053847,0.43741478290176017
0,14120,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.197899500024505,10.0641474609375,303,0.0125,5,6190,"{""artifact"": {""precision"": 0.982989403234802, ""recall"": 0.8341221012778041, ""f1-score"": 0.9024577572964669, ""support"": 4226}, ""text"": {""precision"": 0.7307987711213517, ""recall"": 0.9689409368635438, ""f1-score"": 0.8331873905429071, ""support"": 1964}, ""accuracy"": 0.8768982229402261, ""macro avg"": {""precision"": 0.8568940871780768, ""recall"": 0.9015315190706739, ""f1-score"": 0.867822573919687, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9029728601862049, ""recall"": 0.8768982229402261, ""f1-score"": 0.8804792435155312, ""support"": 6190}}",0.867822573919687,0.9015315190706739,0.44180129701271653,0.4371305055974517,6189,"{""artifact"": {""precision"": 0.97265625, ""recall"": 0.8303954263935207, ""f1-score"": 0.8959136468774094, ""support"": 4198}, ""text"": {""precision"": 0.726679462571977, ""recall"": 0.9507785032646912, ""f1-score"": 0.8237597911227155, ""support"": 1991}, ""accuracy"": 0.8691226369365003, ""macro avg"": {""precision"": 0.8496678562859885, ""recall"": 0.8905869648291059, ""f1-score"": 0.8598367190000624, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8935255691518511, ""recall"": 0.8691226369365003, ""f1-score"": 0.8727017666370482, ""support"": 6189}}",0.8598367190000624,0.8905869648291059,0.43733975902432576,0.43806544769904576
0,14120,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.350970397994388,9.9948642578125,869,0.0125,6,6190,"{""artifact"": {""precision"": 0.9815317762085823, ""recall"": 0.8551822053951728, ""f1-score"": 0.9140111279716743, ""support"": 4226}, ""text"": {""precision"": 0.7559808612440191, ""recall"": 0.9653767820773931, ""f1-score"": 0.8479427549194991, ""support"": 1964}, ""accuracy"": 0.8901453957996769, ""macro avg"": {""precision"": 0.8687563187263008, ""recall"": 0.9102794937362829, ""f1-score"": 0.8809769414455867, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9099676409920392, ""recall"": 0.8901453957996769, ""f1-score"": 0.8930485617883993, ""support"": 6190}}",0.8809769414455867,0.9102794937362829,0.43593358696671203,0.43576520729693585,6189,"{""artifact"": {""precision"": 0.9714518760195758, ""recall"": 0.8511195807527394, ""f1-score"": 0.9073133570340275, ""support"": 4198}, ""text"": {""precision"": 0.7510951812027081, ""recall"": 0.9472626820693119, ""f1-score"": 0.8378498445135496, ""support"": 1991}, ""accuracy"": 0.8820487962514137, ""macro avg"": {""precision"": 0.8612735286111419, ""recall"": 0.8991911314110257, ""f1-score"": 0.8725816007737885, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9005631735829329, ""recall"": 0.8820487962514137, ""f1-score"": 0.8849669596470068, ""support"": 6189}}",0.8725816007737885,0.8991911314110257,0.4385879330220632,0.43810799869825134
0,14120,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.349732195958495,9.7186953125,492,0.0125,7,6190,"{""artifact"": {""precision"": 0.9736983360171766, ""recall"": 0.8584950307619499, ""f1-score"": 0.9124748490945676, ""support"": 4226}, ""text"": {""precision"": 0.7573051948051948, ""recall"": 0.9501018329938901, ""f1-score"": 0.842818428184282, ""support"": 1964}, ""accuracy"": 0.8875605815831987, ""macro avg"": {""precision"": 0.8655017654111856, ""recall"": 0.9042984318779199, ""f1-score"": 0.8776466386394248, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9050398337004831, ""recall"": 0.8875605815831987, ""f1-score"": 0.8903738457556659, ""support"": 6190}}",0.8776466386394248,0.9042984318779199,0.4351639169617556,0.43560204149689524,6189,"{""artifact"": {""precision"": 0.9686316928069226, ""recall"": 0.8532634587899, ""f1-score"": 0.9072948328267476, ""support"": 4198}, ""text"": {""precision"": 0.7527097551184263, ""recall"": 0.9417378201908588, ""f1-score"": 0.8366800535475234, ""support"": 1991}, ""accuracy"": 0.881725642268541, ""macro avg"": {""precision"": 0.8606707239626745, ""recall"": 0.8975006394903794, ""f1-score"": 0.8719874431871355, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8991696508069555, ""recall"": 0.881725642268541, ""f1-score"": 0.8845780731652618, ""support"": 6189}}",0.8719874431871355,0.8975006394903793,0.44013477803673595,0.43616908629774115
0,14120,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.3866466229665093,9.8401552734375,894,0.0125,8,6190,"{""artifact"": {""precision"": 0.974913263944489, ""recall"": 0.8644107903454804, ""f1-score"": 0.9163426564655713, ""support"": 4226}, ""text"": {""precision"": 0.7654523127302497, ""recall"": 0.9521384928716904, ""f1-score"": 0.8486498751985477, ""support"": 1964}, ""accuracy"": 0.8922455573505654, ""macro avg"": {""precision"": 0.8701827883373694, ""recall"": 0.9082746416085854, ""f1-score"": 0.8824962658320595, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9084542480826527, ""recall"": 0.8922455573505654, ""f1-score"": 0.8948646883866643, ""support"": 6190}}",0.8824962658320595,0.9082746416085853,0.43441108701517805,0.4386799400032032,6189,"{""artifact"": {""precision"": 0.9680426098535286, ""recall"": 0.8658885183420677, ""f1-score"": 0.9141204576889225, ""support"": 4198}, ""text"": {""precision"": 0.7686935086277732, ""recall"": 0.939728779507785, ""f1-score"": 0.8456497175141242, ""support"": 1991}, ""accuracy"": 0.8896429148489255, ""macro avg"": {""precision"": 0.8683680592406509, ""recall"": 0.9028086489249263, ""f1-score"": 0.8798850876015234, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9039120458624995, ""recall"": 0.8896429148489255, ""f1-score"": 0.8920934349569749, ""support"": 6189}}",0.8798850876015234,0.9028086489249264,0.4374598520225845,0.4384130333957728
0,14120,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",3.28768317803042,9.92584765625,179,0.0125,9,6190,"{""artifact"": {""precision"": 0.9765208110992529, ""recall"": 0.8660672030288689, ""f1-score"": 0.9179834462001505, ""support"": 4226}, ""text"": {""precision"": 0.7682227682227682, ""recall"": 0.955193482688391, ""f1-score"": 0.8515660463004993, ""support"": 1964}, ""accuracy"": 0.894345718901454, ""macro avg"": {""precision"": 0.8723717896610106, ""recall"": 0.91063034285863, ""f1-score"": 0.8847747462503248, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9104307697083941, ""recall"": 0.894345718901454, ""f1-score"": 0.8969101387037183, ""support"": 6190}}",0.8847747462503248,0.91063034285863,0.4455626530107111,0.4396069920039736,6189,"{""artifact"": {""precision"": 0.965287049399199, ""recall"": 0.8611243449261553, ""f1-score"": 0.9102354274203701, ""support"": 4198}, ""text"": {""precision"": 0.7614566284779051, ""recall"": 0.9347061778001005, ""f1-score"": 0.8392333709131906, ""support"": 1991}, ""accuracy"": 0.8847956051058329, ""macro avg"": {""precision"": 0.8633718389385521, ""recall"": 0.8979152613631278, ""f1-score"": 0.8747343991667804, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8997148458034168, ""recall"": 0.8847956051058329, ""f1-score"": 0.8873940807559987, ""support"": 6189}}",0.8747343991667804,0.8979152613631278,0.4455459709861316,0.4410755266027991
